Mode,Trace_no,Total_host,Host_no,Segment_no,Arr_time,Del_Time,Stall_Dur,Rep_Level,Del_Rate,Act_Rate,Byte_Size,Buff_Level,Algorithm,Seg_Dur,Width,Height,resolutions,Play_Pos,RTT_app,Clae, Duanmu,Yin,Yu,P1203,persegment_RTT,Throughput,Packets
driving,2,3,3,18,26472,1694,0,4375,6466,5477,1369313,10596,arbiter,2000,1920,1080,1920x1080,34000,0.557,2.033,69.09,56834.953,3.387,3.988,4.333,817398.3263,389
driving,2,3,3,19,28032,451,0,4375,26238,5916,1479218,11037,arbiter,2000,1920,1080,1920x1080,36000,12.213,2.147,69.454,61209.972,3.4389999999999996,4.018,6.912000000000001,3692180.606,224
driving,2,3,3,20,31161,1993,0,4375,5762,5742,1435508,9908,arbiter,2000,1920,1080,1920x1080,38000,0.253,2.253,69.781,65584.991,3.486,4.048,3.678,730939.5854,387
driving,2,3,3,21,33267,823,0,4375,13496,5553,1388420,9803,arbiter,2000,1920,1080,1920x1080,40000,9.469,2.351,70.077,69960.01,3.528,4.078,7.465,1746247.56,139
driving,2,3,3,22,35422,887,0,4375,14738,6536,1634147,9649,arbiter,2000,1920,1080,1920x1080,42000,0.415,2.4419999999999997,70.347,74335.02900000001,3.5669999999999997,4.105,0.17300000000000001,1905101.108,336
driving,2,3,3,23,37279,669,0,4375,16885,5648,1412035,9792,arbiter,2000,1920,1080,1920x1080,44000,0.3,2.5269999999999997,70.593,78710.048,3.602,4.127,0.132,2211838.684,218
driving,2,3,3,24,39350,777,0,4375,15944,6194,1548563,9722,arbiter,2000,1920,1080,1920x1080,46000,11.172,2.6069999999999998,70.818,83085.067,3.634,4.147,7.888,2091669.311,286
driving,2,3,3,25,41422,688,0,4375,16356,5626,1406618,9650,arbiter,2000,1920,1080,1920x1080,48000,0.261,2.681,71.02600000000001,87460.086,3.6639999999999997,4.166,0.23800000000000002,2140227.252,223
driving,2,3,3,26,43388,671,0,4375,16205,5437,1359256,9685,arbiter,2000,1920,1080,1920x1080,50000,5.898,2.7510000000000003,71.217,91835.105,3.6910000000000003,4.197,7.636,2107348.469,254
driving,2,3,3,27,45289,632,0,4375,16640,5258,1314597,9785,arbiter,2000,1920,1080,1920x1080,52000,0.33799999999999997,2.818,71.395,96210.12400000001,3.717,4.225,0.134,2186038.044,199
driving,2,3,3,28,47181,614,0,4375,16394,5033,1258290,9893,arbiter,2000,1920,1080,1920x1080,54000,3.2260000000000004,2.88,71.559,100585.14300000001,3.74,4.236000000000001,0.11699999999999999,2117772.7709999997,248
driving,2,3,3,29,49174,625,0,4375,14992,4685,1171307,9900,arbiter,2000,1920,1080,1920x1080,56000,0.304,2.9389999999999996,71.712,104960.162,3.762,4.279,0.109,1980848.082,224
driving,2,3,3,30,51285,797,0,4375,10662,4249,1062270,9790,arbiter,2000,1920,1080,1920x1080,58000,5.153,2.995,71.855,109335.181,3.782,4.305,5.893,1381552.497,158
driving,2,3,3,31,53786,1016,0,4375,6590,3348,837012,9290,arbiter,2000,1920,1080,1920x1080,60000,10.343,3.048,71.98899999999999,113710.2,3.801,4.316,10.738,854788.9458,232
driving,2,3,3,32,55967,835,0,4375,9309,3886,971715,9109,arbiter,2000,1920,1080,1920x1080,62000,8.887,3.0989999999999998,72.115,118085.219,3.819,4.33,4.69,1207685.445,166
driving,2,3,3,33,58752,1386,0,4375,6545,4536,1134060,8324,arbiter,2000,1920,1080,1920x1080,64000,5.3389999999999995,3.147,72.233,122460.23800000001,3.8360000000000003,4.342,5.131,833664.5598,306
driving,2,3,3,34,60630,409,0,4375,13860,2834,708619,8447,arbiter,2000,1920,1080,1920x1080,66000,0.27899999999999997,3.193,72.344,126835.257,3.852,4.349,0.293,1863299.5380000002,121
driving,2,3,3,35,62866,826,0,4375,8747,3612,903187,8212,arbiter,2000,1920,1080,1920x1080,68000,23.218000000000004,3.237,72.44800000000001,131210.27599999998,3.867,4.357,10.022,1294765.959,192
driving,2,3,3,36,64769,329,0,4375,13378,2200,550206,8309,arbiter,2000,1920,1080,1920x1080,70000,0.29100000000000004,3.278,72.547,135585.295,3.8810000000000002,4.372,0.129,1819058.792,100
driving,2,3,3,37,66672,373,0,4375,13760,2566,641568,8407,arbiter,2000,1920,1080,1920x1080,72000,0.27899999999999997,3.318,72.64,139960.314,3.8939999999999997,4.401,0.249,1895201.394,143
driving,2,3,3,38,68253,73,0,4375,63035,2300,575203,8827,arbiter,2000,1920,1080,1920x1080,74000,0.27,3.3569999999999998,72.729,144335.333,3.907,4.425,0.24100000000000002,14672497.32,74
driving,2,3,3,39,70150,404,0,4375,11542,2331,582905,8930,arbiter,2000,1920,1080,1920x1080,76000,7.09,3.3939999999999997,72.813,148710.35199999998,3.9189999999999996,4.446000000000001,5.425,1543740.751,134
driving,2,3,3,40,72064,378,0,4375,12612,2383,595956,9016,arbiter,2000,1920,1080,1920x1080,78000,10.932,3.429,72.893,153085.37099999998,3.931,4.46,0.08900000000000001,1703680.102,131
driving,2,3,3,41,74122,511,0,4375,10551,2695,673957,8958,arbiter,2000,1920,1080,1920x1080,80000,11.850999999999999,3.463,72.969,157460.39,3.9410000000000003,4.471,13.073,1436167.267,111
driving,2,3,3,42,76189,469,0,4375,12295,2883,720811,8891,arbiter,2000,1920,1080,1920x1080,82000,0.342,3.4960000000000004,73.041,161835.409,3.952,4.485,0.11699999999999999,1608854.755,97
driving,2,3,3,43,78285,503,0,4375,12458,3133,783316,8795,arbiter,2000,1920,1080,1920x1080,84000,0.311,3.5269999999999997,73.11,166210.428,3.9619999999999997,4.493,0.223,1669964.514,148
driving,2,3,3,44,80355,487,0,4375,12472,3036,759245,8726,arbiter,2000,1920,1080,1920x1080,86000,0.28300000000000003,3.5580000000000003,73.175,170585.447,3.971,4.5,0.22399999999999998,1625879.875,184
driving,2,3,3,45,82418,481,0,4375,10723,2579,644772,8664,arbiter,2000,1920,1080,1920x1080,88000,12.06,3.5869999999999997,73.238,174960.46600000001,3.98,4.5169999999999995,9.639,1451671.3480000002,91
driving,2,3,3,46,84394,339,0,4375,15105,2560,640089,8688,arbiter,2000,1920,1080,1920x1080,90000,15.488,3.615,73.298,179335.485,3.988,4.524,0.32,2199379.665,118
driving,2,3,3,47,86712,768,0,4375,7422,2850,712539,8370,arbiter,2000,1920,1080,1920x1080,92000,10.981,3.642,73.35600000000001,183710.504,3.997,4.53,12.035,990058.6038,139
driving,2,3,3,48,88413,46,0,4375,123970,2851,712828,8669,arbiter,2000,1920,1080,1920x1080,94000,14.161,3.6689999999999996,73.411,188085.52300000002,4.005,4.537,0.187,90156909.85,81
driving,2,3,3,49,91151,1149,0,4375,6053,3477,869463,7931,arbiter,2000,1920,1080,1920x1080,96000,0.9570000000000001,3.694,73.464,192460.542,4.012,4.546,0.154,782574.5019,302
driving,2,3,3,50,94036,1126,0,4375,6433,3622,905558,7047,arbiter,2000,1920,1080,1920x1080,98000,10.677999999999999,3.719,73.515,196835.56100000002,4.019,4.552,12.366,837092.535,192
driving,2,3,3,51,96149,367,0,4375,11504,2111,527767,6934,arbiter,2000,1920,1080,1920x1080,100000,0.318,3.7430000000000003,73.564,201210.58,4.026,4.558,0.127,1529594.447,76
driving,2,3,3,52,98096,219,0,4375,10053,1100,275228,6988,arbiter,2000,1920,1080,1920x1080,102000,0.28,3.766,73.611,205585.599,4.033,4.559,10.519,1444458.428,49
driving,2,3,3,53,100480,653,0,4375,14703,4800,1200140,6604,arbiter,2000,1920,1080,1920x1080,104000,16.96,3.7889999999999997,73.656,209960.61800000002,4.04,4.569,11.665999999999999,1991650.8769999999,175
driving,2,3,3,54,104502,2361,0,4375,5323,6284,1571135,4583,arbiter,2000,1920,1080,1920x1080,106000,13.107999999999999,3.8110000000000004,73.699,214335.637,4.046,4.574,20.009,686294.4548,413
driving,2,3,3,55,108525,2327,0,4375,6531,7599,1899904,2560,arbiter,2000,1920,1080,1920x1080,108000,12.164000000000001,3.832,73.741,218710.65600000002,4.052,4.579,12.784,835858.9958,552
driving,2,3,3,56,112889,2666,1804,4375,7166,9552,2388192,2000,arbiter,2000,1920,1080,1920x1080,110000,0.313,3.852,74.708,228497.675,-17.266,4.242,4.147,904006.5707,759
driving,2,3,3,57,116565,1840,1675,4375,9368,8619,2154759,2000,arbiter,2000,1920,1080,1920x1080,112000,13.425999999999998,3.872,75.57600000000001,237897.694,-16.614,3.926,18.673,1212093.123,400
driving,2,3,3,58,120582,2224,2017,4375,6534,7266,1816520,2000,arbiter,2000,1920,1080,1920x1080,114000,7.02,3.892,75.688,242911.71300000002,-16.58,3.657,22.574,830476.3132,405
driving,2,3,3,59,124185,1937,1602,3918,4943,4788,1197025,2000,arbiter,2000,1920,1080,1920x1080,116000,0.273,3.9019999999999997,75.56,246154.53600000002,-16.608,3.417,6.8020000000000005,628658.0077,287
driving,2,3,3,60,126480,554,295,4375,8814,2441,610383,2000,arbiter,2000,1920,1080,1920x1080,118000,0.327,3.92,74.711,244906.957,-17.28,3.25,8.211,1167430.798,100
driving,1,2,1,1,70,70,0,239,243,8,2132,2000,arbiter,2000,320,180,320x180,0,34.126,0.0,51.077,-5760.485,0.24,1.8780000000000001,0.125,5778869.779,2
driving,1,2,1,2,1066,93,0,239,7092,329,82445,4000,arbiter,2000,320,180,320x180,2000,24.138,0.48,46.477,-11520.97,0.24,1.8780000000000001,0.21600000000000003,2376447.449,27
driving,1,2,1,3,2136,136,0,572,15531,1056,264029,4931,arbiter,2000,512,288,512x288,4000,0.259,0.32899999999999996,47.486999999999995,718.545,0.35100000000000003,2.165,0.332,2302027.162,51
driving,1,2,1,4,3266,205,0,1077,18975,1944,486242,5801,arbiter,2000,640,360,640x360,6000,0.271,0.251,48.82,1291.0339999999999,0.532,2.4,0.151,2631959.098,82
driving,1,2,1,5,4632,338,0,2422,16322,2758,689642,6435,arbiter,2000,1280,720,1280x720,8000,0.273,0.0,51.681999999999995,2368.956,0.91,2.923,2.7439999999999998,2151055.471,121
driving,1,2,1,6,5948,306,0,3918,26258,4017,1004382,7120,arbiter,2000,1920,1080,1920x1080,10000,15.955,0.0,55.326,4791.323,1.412,3.102,11.297,4192251.517,139
driving,1,2,1,7,7134,251,0,4375,29648,3720,930218,7935,arbiter,2000,1920,1080,1920x1080,12000,0.878,0.0,58.224,8709.744,1.835,3.221,0.6,4292434.594,127
driving,1,2,1,8,8352,199,0,4375,31448,3129,782275,8717,arbiter,2000,1920,1080,1920x1080,14000,0.303,0.113,60.446999999999996,13084.763,2.153,3.39,0.242,4324746.456,106
driving,1,2,1,9,9590,230,0,4375,31945,3673,918424,9480,arbiter,2000,1920,1080,1920x1080,16000,0.281,0.384,62.175,17459.782,2.399,3.505,0.12300000000000001,4318472.206,123
driving,1,2,1,10,10814,223,0,4375,31588,3522,880531,10257,arbiter,2000,1920,1080,1920x1080,18000,0.38,0.642,63.558,21834.801,2.597,3.5789999999999997,0.20600000000000002,4308340.263,119
driving,1,2,1,11,12163,305,0,4375,24109,3676,919189,10908,arbiter,2000,1920,1080,1920x1080,20000,0.32299999999999995,0.879,64.69,26209.82,2.759,3.648,0.14,3186085.92,149
driving,1,2,1,12,13526,316,0,4375,24408,3856,964150,11545,arbiter,2000,1920,1080,1920x1080,22000,0.879,1.095,65.633,30584.839,2.8930000000000002,3.708,0.314,3294557.542,146
driving,1,2,1,13,14904,318,0,4375,22562,3587,896857,12168,arbiter,2000,1920,1080,1920x1080,24000,0.6,1.29,66.43,34959.858,3.0069999999999997,3.763,0.19899999999999998,3374384.0510000004,131
driving,1,2,1,14,16184,262,0,4375,21030,2754,688741,12889,arbiter,2000,1920,1080,1920x1080,26000,0.301,1.4669999999999999,67.11399999999999,39334.877,3.105,3.8139999999999996,0.198,2903566.2210000004,117
driving,1,2,1,15,17621,272,0,4375,20572,2797,699451,13453,arbiter,2000,1920,1080,1920x1080,28000,0.32299999999999995,1.6280000000000001,67.707,43709.89599999999,3.19,3.8680000000000003,0.147,2810556.5489999996,114
driving,1,2,1,16,19052,372,0,4375,20486,3810,952635,14022,arbiter,2000,1920,1080,1920x1080,30000,0.7929999999999999,1.775,68.225,48084.915,3.264,3.908,0.14400000000000002,2892409.405,164
driving,1,2,1,17,20810,483,0,4375,20579,4969,1242459,14265,arbiter,2000,1920,1080,1920x1080,32000,0.313,1.91,68.683,52459.934,3.3289999999999997,3.943,0.126,2714324.7189999996,216
driving,1,2,1,18,22430,526,0,4375,20826,5477,1369313,14645,arbiter,2000,1920,1080,1920x1080,34000,0.244,2.033,69.09,56834.953,3.387,3.988,0.225,2737026.704,225
driving,1,2,1,19,23925,397,0,4375,29807,5916,1479218,15150,arbiter,2000,1920,1080,1920x1080,36000,0.252,2.147,69.454,61209.972,3.4389999999999996,4.018,0.179,3990209.5110000004,214
driving,1,2,1,20,25571,561,0,4375,20470,5742,1435508,15505,arbiter,2000,1920,1080,1920x1080,38000,0.321,2.253,69.781,65584.991,3.486,4.048,0.179,2663503.012,250
driving,1,2,1,21,27252,568,0,4375,19555,5553,1388420,15824,arbiter,2000,1920,1080,1920x1080,40000,8.517999999999999,2.351,70.077,69960.01,3.528,4.078,0.579,2614848.3880000003,251
driving,1,2,1,22,29122,643,0,4375,20331,6536,1634147,15955,arbiter,2000,1920,1080,1920x1080,42000,0.266,2.4419999999999997,70.347,74335.02900000001,3.5669999999999997,4.105,0.158,2603384.587,278
driving,1,2,1,23,30866,562,0,4375,20100,5648,1412035,16212,arbiter,2000,1920,1080,1920x1080,44000,0.281,2.5269999999999997,70.593,78710.048,3.602,4.127,0.11599999999999999,2594514.0209999997,122
driving,1,2,1,24,32744,631,0,4375,19633,6194,1548563,16334,arbiter,2000,1920,1080,1920x1080,46000,0.312,2.6069999999999998,70.818,83085.067,3.634,4.147,0.069,2537869.65,134
driving,1,2,1,25,34611,576,0,4375,19536,5626,1406618,16468,arbiter,2000,1920,1080,1920x1080,48000,0.3,2.681,71.02600000000001,87460.086,3.6639999999999997,4.166,0.11,2525098.029,108
driving,1,2,1,26,36506,576,0,4375,18878,5437,1359256,16573,arbiter,2000,1920,1080,1920x1080,50000,0.322,2.7510000000000003,71.217,91835.105,3.6910000000000003,4.197,0.295,2477037.642,277
driving,1,2,1,27,38686,857,0,4375,12271,5258,1314597,16393,arbiter,2000,1920,1080,1920x1080,52000,0.324,2.818,71.395,96210.12400000001,3.717,4.225,0.192,1583352.9019999998,268
driving,1,2,1,28,39988,75,0,4375,134217,5033,1258290,17091,arbiter,2000,1920,1080,1920x1080,54000,0.44299999999999995,2.88,71.559,100585.14300000001,3.74,4.236000000000001,0.096,26367358.06,119
driving,1,2,1,29,41875,520,0,4375,18020,4685,1171307,17205,arbiter,2000,1920,1080,1920x1080,56000,0.284,2.9389999999999996,71.712,104960.162,3.762,4.279,0.10300000000000001,2383859.369,221
driving,1,2,1,30,43779,473,0,4375,17966,4249,1062270,17302,arbiter,2000,1920,1080,1920x1080,58000,0.29600000000000004,2.995,71.855,109335.181,3.782,4.305,0.261,2386683.02,197
driving,1,2,1,31,45849,736,0,4375,9097,3348,837012,17232,arbiter,2000,1920,1080,1920x1080,60000,0.263,3.048,71.98899999999999,113710.2,3.801,4.316,0.226,1183626.989,211
driving,1,2,1,32,47882,702,0,4375,11073,3886,971715,17200,arbiter,2000,1920,1080,1920x1080,62000,0.314,3.0989999999999998,72.115,118085.219,3.819,4.33,0.451,1454907.708,223
driving,1,2,1,33,50060,865,0,4375,10488,4536,1134060,17022,arbiter,2000,1920,1080,1920x1080,64000,0.3,3.147,72.233,122460.23800000001,3.8360000000000003,4.342,0.109,1360602.5459999999,281
driving,1,2,1,34,51885,504,0,4375,11247,2834,708619,17198,arbiter,2000,1920,1080,1920x1080,66000,0.784,3.193,72.344,126835.257,3.852,4.349,11.137,1507414.346,115
driving,1,2,1,35,53818,598,0,4375,12082,3612,903187,17265,arbiter,2000,1920,1080,1920x1080,68000,0.267,3.237,72.44800000000001,131210.27599999998,3.867,4.357,0.14,1594561.5359999998,200
driving,1,2,1,36,55661,414,0,4375,10632,2200,550206,17423,arbiter,2000,1920,1080,1920x1080,70000,0.263,3.278,72.547,135585.295,3.8810000000000002,4.372,0.17800000000000002,1438590.0259999998,134
driving,1,2,1,37,57562,415,0,4375,12367,2566,641568,17522,arbiter,2000,1920,1080,1920x1080,72000,0.266,3.318,72.64,139960.314,3.8939999999999997,4.401,0.396,1695303.379,96
driving,1,2,1,38,59375,362,0,4375,12711,2300,575203,17709,arbiter,2000,1920,1080,1920x1080,74000,0.325,3.3569999999999998,72.729,144335.333,3.907,4.425,0.302,1762391.157,83
driving,1,2,1,39,61293,410,0,4375,11373,2331,582905,17791,arbiter,2000,1920,1080,1920x1080,76000,0.299,3.3939999999999997,72.813,148710.35199999998,3.9189999999999996,4.446000000000001,0.18,1541259.961,138
driving,1,2,1,40,63390,543,0,4375,8780,2383,595956,17694,arbiter,2000,1920,1080,1920x1080,78000,0.27899999999999997,3.429,72.893,153085.37099999998,3.931,4.46,0.597,1172129.3909999998,163
driving,1,2,1,41,65479,556,0,4375,9697,2695,673957,17606,arbiter,2000,1920,1080,1920x1080,80000,0.27699999999999997,3.463,72.969,157460.39,3.9410000000000003,4.471,0.16899999999999998,1287224.557,177
driving,1,2,1,42,67499,483,0,4375,11938,2883,720811,17587,arbiter,2000,1920,1080,1920x1080,82000,0.86,3.4960000000000004,73.041,161835.409,3.952,4.485,0.168,1605272.884,107
driving,1,2,1,43,69610,577,0,4375,10860,3133,783316,17476,arbiter,2000,1920,1080,1920x1080,84000,0.29,3.5269999999999997,73.11,166210.428,3.9619999999999997,4.493,0.102,1445603.904,196
driving,1,2,1,44,71658,508,0,4375,11956,3036,759245,17429,arbiter,2000,1920,1080,1920x1080,86000,0.32899999999999996,3.5580000000000003,73.175,170585.447,3.971,4.5,0.23399999999999999,1601634.812,113
driving,1,2,1,45,73552,393,0,4375,13125,2579,644772,17535,arbiter,2000,1920,1080,1920x1080,88000,0.261,3.5869999999999997,73.238,174960.46600000001,3.98,4.5169999999999995,8.448,1748513.075,90
driving,1,2,1,46,75449,376,0,4375,13618,2560,640089,17638,arbiter,2000,1920,1080,1920x1080,90000,0.253,3.615,73.298,179335.485,3.988,4.524,6.954,1823461.065,87
driving,1,2,1,47,77417,446,0,4375,12780,2850,712539,17671,arbiter,2000,1920,1080,1920x1080,92000,0.309,3.642,73.35600000000001,183710.504,3.997,4.53,8.629,1692595.2140000002,163
driving,1,2,1,48,79371,428,0,4375,13323,2851,712828,17717,arbiter,2000,1920,1080,1920x1080,94000,0.249,3.6689999999999996,73.411,188085.52300000002,4.005,4.537,8.685,1767401.3369999998,99
driving,1,2,1,49,81385,499,0,4375,13939,3477,869463,17704,arbiter,2000,1920,1080,1920x1080,96000,0.22699999999999998,3.694,73.464,192460.542,4.012,4.546,8.679,1832715.885,115
driving,1,2,1,50,83486,524,0,4375,13825,3622,905558,17604,arbiter,2000,1920,1080,1920x1080,98000,0.29600000000000004,3.719,73.515,196835.56100000002,4.019,4.552,8.744,1820537.249,213
driving,1,2,1,51,85419,322,0,4375,13112,2111,527767,17671,arbiter,2000,1920,1080,1920x1080,100000,0.252,3.7430000000000003,73.564,201210.58,4.026,4.558,8.732999999999999,1779937.5659999999,123
driving,1,2,1,52,87266,195,0,4375,11291,1100,275228,17825,arbiter,2000,1920,1080,1920x1080,102000,0.327,3.766,73.611,205585.599,4.033,4.559,0.11599999999999999,1733126.5380000002,59
driving,1,2,1,53,89688,773,0,4375,12420,4800,1200140,17403,arbiter,2000,1920,1080,1920x1080,104000,0.275,3.7889999999999997,73.656,209960.61800000002,4.04,4.569,9.685,1608847.0480000002,173
driving,1,2,1,54,92255,906,0,4375,13873,6284,1571135,16837,arbiter,2000,1920,1080,1920x1080,106000,0.25,3.8110000000000004,73.699,214335.637,4.046,4.574,9.567,1789505.032,219
driving,1,2,1,55,95464,1614,0,4375,9417,7599,1899904,15628,arbiter,2000,1920,1080,1920x1080,108000,0.302,3.832,73.741,218710.65600000002,4.052,4.579,0.449,1208088.685,288
driving,1,2,1,56,100075,2866,0,4375,6666,9552,2388192,13018,arbiter,2000,1920,1080,1920x1080,110000,0.264,3.852,73.782,223085.675,4.058,4.584,10.058,841747.1027,669
driving,1,2,1,57,104255,2356,0,4375,7316,8619,2154759,10838,arbiter,2000,1920,1080,1920x1080,112000,10.802999999999999,3.872,73.821,227460.694,4.063,4.5889999999999995,13.785,934724.5145,428
driving,1,2,1,58,107083,1173,0,4375,12388,7266,1816520,10011,arbiter,2000,1920,1080,1920x1080,114000,0.7070000000000001,3.892,73.858,231835.71300000002,4.0680000000000005,4.593999999999999,0.09699999999999999,1592087.1709999999,257
driving,1,2,1,59,109685,871,0,4375,12203,5314,1328639,9409,arbiter,2000,1920,1080,1920x1080,116000,0.445,3.911,73.895,236210.732,4.074,4.598,8.914,1574678.129,183
driving,1,2,1,60,111741,423,0,4375,11543,2441,610383,9353,arbiter,2000,1920,1080,1920x1080,118000,0.46799999999999997,3.929,73.93,240585.75100000002,4.079,4.605,3.888,1559912.7319999998,90
driving,1,2,2,1,75,75,0,239,227,8,2132,2000,arbiter,2000,320,180,320x180,0,22.945,0.0,51.077,-5760.485,0.24,1.8780000000000001,0.225,3906976.744,2
driving,1,2,2,2,1081,100,0,239,6595,329,82445,4000,arbiter,2000,320,180,320x180,2000,26.000999999999998,0.48,46.477,-11520.97,0.24,1.8780000000000001,1.49,2060904.467,23
driving,1,2,2,3,2164,144,0,572,14668,1056,264029,4918,arbiter,2000,512,288,512x288,4000,0.308,0.32899999999999996,47.486999999999995,718.545,0.35100000000000003,2.165,6.167000000000001,2285205.299,43
driving,1,2,2,4,3324,205,0,1077,18975,1944,486242,5758,arbiter,2000,640,360,640x360,6000,6.355,0.251,48.82,1291.0339999999999,0.532,2.4,6.521,2997855.439,44
driving,1,2,2,5,4620,303,0,2422,18208,2758,689642,6462,arbiter,2000,1280,720,1280x720,8000,0.297,0.0,51.681999999999995,2368.956,0.91,2.923,6.766,2464542.934,100
driving,1,2,2,6,5725,247,0,3918,32530,4017,1004382,7358,arbiter,2000,1920,1080,1920x1080,10000,0.266,0.0,55.326,4791.323,1.412,3.102,0.228,4407289.837,85
driving,1,2,2,7,6889,226,0,4375,32928,3720,930218,8194,arbiter,2000,1920,1080,1920x1080,12000,0.318,0.0,58.224,8709.744,1.835,3.221,0.126,4503144.896000001,74
driving,1,2,2,8,7852,26,0,4375,240700,3129,782275,9232,arbiter,2000,1920,1080,1920x1080,14000,0.248,0.113,60.446999999999996,13084.763,2.153,3.39,0.223,94084164.96,82
driving,1,2,2,9,9099,228,0,4375,32225,3673,918424,9985,arbiter,2000,1920,1080,1920x1080,16000,0.24600000000000002,0.384,62.175,17459.782,2.399,3.505,0.244,4360742.038,121
driving,1,2,2,10,10334,220,0,4375,32019,3522,880531,10751,arbiter,2000,1920,1080,1920x1080,18000,0.267,0.642,63.558,21834.801,2.597,3.5789999999999997,0.209,4365803.946,65
driving,1,2,2,11,11609,229,0,4375,32111,3676,919189,11477,arbiter,2000,1920,1080,1920x1080,20000,0.264,0.879,64.69,26209.82,2.759,3.648,0.115,4346834.473999999,123
